source_url,source_type,title,material_id,reported_active_for_co2rr,download_url,original_format,local_filename,status,notes
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=PvEDwq6u5OBX3Ghob9TPaISCAWGt,Nature Nanocluster DB,QCD Cu3 (3 atoms),QCD_PvEDwq6u5OBX3Ghob9TPaISCAWGt,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/PvEDwq6u5OBX3Ghob9TPaISCAWGt/archive,NOMAD_archive,nanocluster_Cu3_3atom.cif,downloaded_converted,QCD DFT PBE Cu3 3atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=AyeZTBKa1BkNivTRWwzFykCR5z74,Nature Nanocluster DB,QCD Cu4 (4 atoms),QCD_AyeZTBKa1BkNivTRWwzFykCR5z74,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/AyeZTBKa1BkNivTRWwzFykCR5z74/archive,NOMAD_archive,nanocluster_Cu4_4atom.cif,downloaded_converted,QCD DFT PBE Cu4 4atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-AzFNItIVDxDjU9f1MY2Z8Vmt34w,Nature Nanocluster DB,QCD Cu55 (55 atoms),QCD_-AzFNItIVDxDjU9f1MY2Z8Vmt34w,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-AzFNItIVDxDjU9f1MY2Z8Vmt34w/archive,NOMAD_archive,nanocluster_Cu55_55atom.cif,downloaded_converted,QCD DFT PBE Cu55 55atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=2zOpETw_2tM-UfFrUDR9SkUMYGhg,Nature Nanocluster DB,QCD Cu5 (5 atoms),QCD_2zOpETw_2tM-UfFrUDR9SkUMYGhg,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/2zOpETw_2tM-UfFrUDR9SkUMYGhg/archive,NOMAD_archive,nanocluster_Cu5_5atom.cif,downloaded_converted,QCD DFT PBE Cu5 5atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=92LXSqrJ6Sto6Okbe78V2bOA24re,Nature Nanocluster DB,QCD Cu6 (6 atoms),QCD_92LXSqrJ6Sto6Okbe78V2bOA24re,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/92LXSqrJ6Sto6Okbe78V2bOA24re/archive,NOMAD_archive,nanocluster_Cu6_6atom.cif,downloaded_converted,QCD DFT PBE Cu6 6atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0clj2Xq2wx19FIvdvtPkKb1_zHAp,Nature Nanocluster DB,QCD Cu7 (7 atoms),QCD_0clj2Xq2wx19FIvdvtPkKb1_zHAp,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0clj2Xq2wx19FIvdvtPkKb1_zHAp/archive,NOMAD_archive,nanocluster_Cu7_7atom.cif,downloaded_converted,QCD DFT PBE Cu7 7atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0lX1ZoXBp1OJVyhZ8y3OUW2wZ675,Nature Nanocluster DB,QCD Cu8 (8 atoms),QCD_0lX1ZoXBp1OJVyhZ8y3OUW2wZ675,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0lX1ZoXBp1OJVyhZ8y3OUW2wZ675/archive,NOMAD_archive,nanocluster_Cu8_8atom.cif,downloaded_converted,QCD DFT PBE Cu8 8atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-A6Y52rc0lPTcnXzxgfphOZo5KRY,Nature Nanocluster DB,QCD Cu9 (9 atoms),QCD_-A6Y52rc0lPTcnXzxgfphOZo5KRY,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-A6Y52rc0lPTcnXzxgfphOZo5KRY/archive,NOMAD_archive,nanocluster_Cu9_9atom.cif,downloaded_converted,QCD DFT PBE Cu9 9atom cluster. Manna Sci Data 2023.
,ioChem-BD,,nanocluster,yes,,CONTCAR,nanocluster_Fe10_10atom.cif,downloaded_converted,Pre-existing file
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-PPZHNvKlCAsQbv7u8qHBZrj7QHR,Nature Nanocluster DB,QCD Fe13 (13 atoms),QCD_-PPZHNvKlCAsQbv7u8qHBZrj7QHR,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-PPZHNvKlCAsQbv7u8qHBZrj7QHR/archive,NOMAD_archive,nanocluster_Fe13_13atom.cif,downloaded_converted,QCD DFT PBE Fe13 13atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=1Hcic4WAuhQ5beYQhKFZvUBkV6aV,Nature Nanocluster DB,QCD Fe19 (19 atoms),QCD_1Hcic4WAuhQ5beYQhKFZvUBkV6aV,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/1Hcic4WAuhQ5beYQhKFZvUBkV6aV/archive,NOMAD_archive,nanocluster_Fe19_19atom.cif,downloaded_converted,QCD DFT PBE Fe19 19atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=2L-csHF-7iA1aqlPl0zvLz5rbcFh,Nature Nanocluster DB,QCD Fe23 (23 atoms),QCD_2L-csHF-7iA1aqlPl0zvLz5rbcFh,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/2L-csHF-7iA1aqlPl0zvLz5rbcFh/archive,NOMAD_archive,nanocluster_Fe23_23atom.cif,downloaded_converted,QCD DFT PBE Fe23 23atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-rr9t7NRWvBYYzpWuqkaK7h0eACO,Nature Nanocluster DB,QCD Fe38 (38 atoms),QCD_-rr9t7NRWvBYYzpWuqkaK7h0eACO,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-rr9t7NRWvBYYzpWuqkaK7h0eACO/archive,NOMAD_archive,nanocluster_Fe38_38atom.cif,downloaded_converted,QCD DFT PBE Fe38 38atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=PPL7vHeBUrtsvbcxJFBpK8BatP4Q,Nature Nanocluster DB,QCD Fe3 (3 atoms),QCD_PPL7vHeBUrtsvbcxJFBpK8BatP4Q,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/PPL7vHeBUrtsvbcxJFBpK8BatP4Q/archive,NOMAD_archive,nanocluster_Fe3_3atom.cif,downloaded_converted,QCD DFT PBE Fe3 3atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=IWGRXWmenNhIfp_mTMAzGaft9VlX,Nature Nanocluster DB,QCD Fe4 (4 atoms),QCD_IWGRXWmenNhIfp_mTMAzGaft9VlX,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/IWGRXWmenNhIfp_mTMAzGaft9VlX/archive,NOMAD_archive,nanocluster_Fe4_4atom.cif,downloaded_converted,QCD DFT PBE Fe4 4atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-hmlUQAq2IOkJ2LigxEFjTMQqHpb,Nature Nanocluster DB,QCD Fe55 (55 atoms),QCD_-hmlUQAq2IOkJ2LigxEFjTMQqHpb,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-hmlUQAq2IOkJ2LigxEFjTMQqHpb/archive,NOMAD_archive,nanocluster_Fe55_55atom.cif,downloaded_converted,QCD DFT PBE Fe55 55atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=2PEUN-mJusqWuFyu7HfWWOGeFeAC,Nature Nanocluster DB,QCD Fe5 (5 atoms),QCD_2PEUN-mJusqWuFyu7HfWWOGeFeAC,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/2PEUN-mJusqWuFyu7HfWWOGeFeAC/archive,NOMAD_archive,nanocluster_Fe5_5atom.cif,downloaded_converted,QCD DFT PBE Fe5 5atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-ooe_Jf00j2G7ercUQX8I-7t4bnG,Nature Nanocluster DB,QCD Fe6 (6 atoms),QCD_-ooe_Jf00j2G7ercUQX8I-7t4bnG,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-ooe_Jf00j2G7ercUQX8I-7t4bnG/archive,NOMAD_archive,nanocluster_Fe6_6atom.cif,downloaded_converted,QCD DFT PBE Fe6 6atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=3ZuhNgGbHRFboBtO2460SLHKw9Vv,Nature Nanocluster DB,QCD Fe7 (7 atoms),QCD_3ZuhNgGbHRFboBtO2460SLHKw9Vv,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/3ZuhNgGbHRFboBtO2460SLHKw9Vv/archive,NOMAD_archive,nanocluster_Fe7_7atom.cif,downloaded_converted,QCD DFT PBE Fe7 7atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=2YSGipGmI_Gfij2NPeXTkKjPKIfY,Nature Nanocluster DB,QCD Fe8 (8 atoms),QCD_2YSGipGmI_Gfij2NPeXTkKjPKIfY,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/2YSGipGmI_Gfij2NPeXTkKjPKIfY/archive,NOMAD_archive,nanocluster_Fe8_8atom.cif,downloaded_converted,QCD DFT PBE Fe8 8atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=03Q5u7m7cM8J-VqAY6xKcz35Rpk8,Nature Nanocluster DB,QCD Fe9 (9 atoms),QCD_03Q5u7m7cM8J-VqAY6xKcz35Rpk8,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/03Q5u7m7cM8J-VqAY6xKcz35Rpk8/archive,NOMAD_archive,nanocluster_Fe9_9atom.cif,downloaded_converted,QCD DFT PBE Fe9 9atom cluster. Manna Sci Data 2023.
,ioChem-BD,,nanocluster,yes,,CONTCAR,nanocluster_In10_10atom.cif,downloaded_converted,Pre-existing file
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-3_5bCjSqblN1boxD05qXYNlCLqb,Nature Nanocluster DB,QCD In13 (13 atoms),QCD_-3_5bCjSqblN1boxD05qXYNlCLqb,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-3_5bCjSqblN1boxD05qXYNlCLqb/archive,NOMAD_archive,nanocluster_In13_13atom.cif,downloaded_converted,QCD DFT PBE In13 13atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=Hif0x4Qt52BpVxzwsfrdL_X6nKRL,Nature Nanocluster DB,QCD In19 (19 atoms),QCD_Hif0x4Qt52BpVxzwsfrdL_X6nKRL,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/Hif0x4Qt52BpVxzwsfrdL_X6nKRL/archive,NOMAD_archive,nanocluster_In19_19atom.cif,downloaded_converted,QCD DFT PBE In19 19atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=6JpYSIeBsP4MmPEoXmZf5sH07j9k,Nature Nanocluster DB,QCD In23 (23 atoms),QCD_6JpYSIeBsP4MmPEoXmZf5sH07j9k,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/6JpYSIeBsP4MmPEoXmZf5sH07j9k/archive,NOMAD_archive,nanocluster_In23_23atom.cif,downloaded_converted,QCD DFT PBE In23 23atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=EBxiT89hbN9rex1F3x55NjVEjtoM,Nature Nanocluster DB,QCD In38 (38 atoms),QCD_EBxiT89hbN9rex1F3x55NjVEjtoM,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/EBxiT89hbN9rex1F3x55NjVEjtoM/archive,NOMAD_archive,nanocluster_In38_38atom.cif,downloaded_converted,QCD DFT PBE In38 38atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=fBTZBBQe8JoKPNxGAG8ypzmI_MpM,Nature Nanocluster DB,QCD In3 (3 atoms),QCD_fBTZBBQe8JoKPNxGAG8ypzmI_MpM,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/fBTZBBQe8JoKPNxGAG8ypzmI_MpM/archive,NOMAD_archive,nanocluster_In3_3atom.cif,downloaded_converted,QCD DFT PBE In3 3atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0KL-4q7eJrOKcwMHeIMg0ctnitL3,Nature Nanocluster DB,QCD In4 (4 atoms),QCD_0KL-4q7eJrOKcwMHeIMg0ctnitL3,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0KL-4q7eJrOKcwMHeIMg0ctnitL3/archive,NOMAD_archive,nanocluster_In4_4atom.cif,downloaded_converted,QCD DFT PBE In4 4atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=25iR-4QOwRWh-pGogaQD7sb7_0xi,Nature Nanocluster DB,QCD In55 (55 atoms),QCD_25iR-4QOwRWh-pGogaQD7sb7_0xi,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/25iR-4QOwRWh-pGogaQD7sb7_0xi/archive,NOMAD_archive,nanocluster_In55_55atom.cif,downloaded_converted,QCD DFT PBE In55 55atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=52lmn-GtTj3gCxLiwE9rG2pUYyfx,Nature Nanocluster DB,QCD In5 (5 atoms),QCD_52lmn-GtTj3gCxLiwE9rG2pUYyfx,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/52lmn-GtTj3gCxLiwE9rG2pUYyfx/archive,NOMAD_archive,nanocluster_In5_5atom.cif,downloaded_converted,QCD DFT PBE In5 5atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-Vk0YPKDk65TWag0S-wIGOVs8LKG,Nature Nanocluster DB,QCD In6 (6 atoms),QCD_-Vk0YPKDk65TWag0S-wIGOVs8LKG,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-Vk0YPKDk65TWag0S-wIGOVs8LKG/archive,NOMAD_archive,nanocluster_In6_6atom.cif,downloaded_converted,QCD DFT PBE In6 6atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=2ocdmwK3O4BRmLqmpvR0gy4SXI5N,Nature Nanocluster DB,QCD In7 (7 atoms),QCD_2ocdmwK3O4BRmLqmpvR0gy4SXI5N,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/2ocdmwK3O4BRmLqmpvR0gy4SXI5N/archive,NOMAD_archive,nanocluster_In7_7atom.cif,downloaded_converted,QCD DFT PBE In7 7atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=6vXha4yc63W9bTFsrUqn42Jus31e,Nature Nanocluster DB,QCD In8 (8 atoms),QCD_6vXha4yc63W9bTFsrUqn42Jus31e,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/6vXha4yc63W9bTFsrUqn42Jus31e/archive,NOMAD_archive,nanocluster_In8_8atom.cif,downloaded_converted,QCD DFT PBE In8 8atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=1OJJMFefNgwelCfmV-lQMdkE3657,Nature Nanocluster DB,QCD In9 (9 atoms),QCD_1OJJMFefNgwelCfmV-lQMdkE3657,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/1OJJMFefNgwelCfmV-lQMdkE3657/archive,NOMAD_archive,nanocluster_In9_9atom.cif,downloaded_converted,QCD DFT PBE In9 9atom cluster. Manna Sci Data 2023.
,ioChem-BD,,nanocluster,yes,,CONTCAR,nanocluster_Ir10_10atom.cif,downloaded_converted,Pre-existing file
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0H7Tfl7Uddjh_neJnZMtkLgRa1oF,Nature Nanocluster DB,QCD Ir13 (13 atoms),QCD_0H7Tfl7Uddjh_neJnZMtkLgRa1oF,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0H7Tfl7Uddjh_neJnZMtkLgRa1oF/archive,NOMAD_archive,nanocluster_Ir13_13atom.cif,downloaded_converted,QCD DFT PBE Ir13 13atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=5NNAmB4W_EUkwiyhh4LnoWAFaroV,Nature Nanocluster DB,QCD Ir19 (19 atoms),QCD_5NNAmB4W_EUkwiyhh4LnoWAFaroV,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/5NNAmB4W_EUkwiyhh4LnoWAFaroV/archive,NOMAD_archive,nanocluster_Ir19_19atom.cif,downloaded_converted,QCD DFT PBE Ir19 19atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-8GqqFxEk2dFPJqvrH0D8MAIjXBQ,Nature Nanocluster DB,QCD Ir23 (23 atoms),QCD_-8GqqFxEk2dFPJqvrH0D8MAIjXBQ,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-8GqqFxEk2dFPJqvrH0D8MAIjXBQ/archive,NOMAD_archive,nanocluster_Ir23_23atom.cif,downloaded_converted,QCD DFT PBE Ir23 23atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-VfV9lYWQileT54Fg_ip1fSdEJQ2,Nature Nanocluster DB,QCD Ir38 (38 atoms),QCD_-VfV9lYWQileT54Fg_ip1fSdEJQ2,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-VfV9lYWQileT54Fg_ip1fSdEJQ2/archive,NOMAD_archive,nanocluster_Ir38_38atom.cif,downloaded_converted,QCD DFT PBE Ir38 38atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=bECOjsIVEY2d6b8Qk9-L6DHxYAdK,Nature Nanocluster DB,QCD Ir3 (3 atoms),QCD_bECOjsIVEY2d6b8Qk9-L6DHxYAdK,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/bECOjsIVEY2d6b8Qk9-L6DHxYAdK/archive,NOMAD_archive,nanocluster_Ir3_3atom.cif,downloaded_converted,QCD DFT PBE Ir3 3atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=3Z8M60GyoGhG9SjCKT6EsXIHffQK,Nature Nanocluster DB,QCD Ir4 (4 atoms),QCD_3Z8M60GyoGhG9SjCKT6EsXIHffQK,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/3Z8M60GyoGhG9SjCKT6EsXIHffQK/archive,NOMAD_archive,nanocluster_Ir4_4atom.cif,downloaded_converted,QCD DFT PBE Ir4 4atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=4R9A8UPbUeAFQOO-tN6NcGK6-rzT,Nature Nanocluster DB,QCD Ir55 (55 atoms),QCD_4R9A8UPbUeAFQOO-tN6NcGK6-rzT,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/4R9A8UPbUeAFQOO-tN6NcGK6-rzT/archive,NOMAD_archive,nanocluster_Ir55_55atom.cif,downloaded_converted,QCD DFT PBE Ir55 55atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-2nPFMnRV27NLSq3hqO0UB0agqPX,Nature Nanocluster DB,QCD Ir5 (5 atoms),QCD_-2nPFMnRV27NLSq3hqO0UB0agqPX,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-2nPFMnRV27NLSq3hqO0UB0agqPX/archive,NOMAD_archive,nanocluster_Ir5_5atom.cif,downloaded_converted,QCD DFT PBE Ir5 5atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-ri-DSCYh5kYX1cvXp0MczJ-n96n,Nature Nanocluster DB,QCD Ir6 (6 atoms),QCD_-ri-DSCYh5kYX1cvXp0MczJ-n96n,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-ri-DSCYh5kYX1cvXp0MczJ-n96n/archive,NOMAD_archive,nanocluster_Ir6_6atom.cif,downloaded_converted,QCD DFT PBE Ir6 6atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=01S2Rs0lj_CZ3juT2SGuvpMO5MJz,Nature Nanocluster DB,QCD Ir7 (7 atoms),QCD_01S2Rs0lj_CZ3juT2SGuvpMO5MJz,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/01S2Rs0lj_CZ3juT2SGuvpMO5MJz/archive,NOMAD_archive,nanocluster_Ir7_7atom.cif,downloaded_converted,QCD DFT PBE Ir7 7atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-WFMJGEOSj2xBrRIrrfR3FGedlpH,Nature Nanocluster DB,QCD Ir8 (8 atoms),QCD_-WFMJGEOSj2xBrRIrrfR3FGedlpH,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-WFMJGEOSj2xBrRIrrfR3FGedlpH/archive,NOMAD_archive,nanocluster_Ir8_8atom.cif,downloaded_converted,QCD DFT PBE Ir8 8atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0F-d-AXjbIrGWTgBqabDuv5Rg_Kr,Nature Nanocluster DB,QCD Ir9 (9 atoms),QCD_0F-d-AXjbIrGWTgBqabDuv5Rg_Kr,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0F-d-AXjbIrGWTgBqabDuv5Rg_Kr/archive,NOMAD_archive,nanocluster_Ir9_9atom.cif,downloaded_converted,QCD DFT PBE Ir9 9atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-tsERVYAGXQoyvklXDa2mvn4qiGB,Nature Nanocluster DB,QCD Mo10 (10 atoms),QCD_-tsERVYAGXQoyvklXDa2mvn4qiGB,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-tsERVYAGXQoyvklXDa2mvn4qiGB/archive,NOMAD_archive,nanocluster_Mo10_10atom.cif,downloaded_converted,QCD DFT PBE Mo10 10atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-64_8yppChsw1RkqzwC4XWs3KTdI,Nature Nanocluster DB,QCD Mo13 (13 atoms),QCD_-64_8yppChsw1RkqzwC4XWs3KTdI,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-64_8yppChsw1RkqzwC4XWs3KTdI/archive,NOMAD_archive,nanocluster_Mo13_13atom.cif,downloaded_converted,QCD DFT PBE Mo13 13atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0NgIZB67glH22vpPpsM6Cng4K6Tc,Nature Nanocluster DB,QCD Mo19 (19 atoms),QCD_0NgIZB67glH22vpPpsM6Cng4K6Tc,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0NgIZB67glH22vpPpsM6Cng4K6Tc/archive,NOMAD_archive,nanocluster_Mo19_19atom.cif,downloaded_converted,QCD DFT PBE Mo19 19atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-lUiwG7jjEbz8aXzkEZQUELUUsmj,Nature Nanocluster DB,QCD Mo23 (23 atoms),QCD_-lUiwG7jjEbz8aXzkEZQUELUUsmj,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-lUiwG7jjEbz8aXzkEZQUELUUsmj/archive,NOMAD_archive,nanocluster_Mo23_23atom.cif,downloaded_converted,QCD DFT PBE Mo23 23atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=3k7x93hlcmaAYLCEfHQzSB61cG67,Nature Nanocluster DB,QCD Mo38 (38 atoms),QCD_3k7x93hlcmaAYLCEfHQzSB61cG67,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/3k7x93hlcmaAYLCEfHQzSB61cG67/archive,NOMAD_archive,nanocluster_Mo38_38atom.cif,downloaded_converted,QCD DFT PBE Mo38 38atom cluster. Manna Sci Data 2023.
,ioChem-BD,,nanocluster,yes,,CONTCAR,nanocluster_Mo3_3atom.cif,downloaded_converted,Pre-existing file
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0jx8cazi3gWob__uaP60264jRfwi,Nature Nanocluster DB,QCD Mo4 (4 atoms),QCD_0jx8cazi3gWob__uaP60264jRfwi,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0jx8cazi3gWob__uaP60264jRfwi/archive,NOMAD_archive,nanocluster_Mo4_4atom.cif,downloaded_converted,QCD DFT PBE Mo4 4atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=1HbEOvELWj2dA-H1zo7_rbLejS7I,Nature Nanocluster DB,QCD Mo55 (55 atoms),QCD_1HbEOvELWj2dA-H1zo7_rbLejS7I,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/1HbEOvELWj2dA-H1zo7_rbLejS7I/archive,NOMAD_archive,nanocluster_Mo55_55atom.cif,downloaded_converted,QCD DFT PBE Mo55 55atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=4ibhfc06v1nFr8c1YxvORzDBCQS2,Nature Nanocluster DB,QCD Mo5 (5 atoms),QCD_4ibhfc06v1nFr8c1YxvORzDBCQS2,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/4ibhfc06v1nFr8c1YxvORzDBCQS2/archive,NOMAD_archive,nanocluster_Mo5_5atom.cif,downloaded_converted,QCD DFT PBE Mo5 5atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=4Mox0D3J5K5AMvH2X2n4Zma1FWN_,Nature Nanocluster DB,QCD Mo6 (6 atoms),QCD_4Mox0D3J5K5AMvH2X2n4Zma1FWN_,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/4Mox0D3J5K5AMvH2X2n4Zma1FWN_/archive,NOMAD_archive,nanocluster_Mo6_6atom.cif,downloaded_converted,QCD DFT PBE Mo6 6atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=2NspDTWog-05iTnqH0ZdHIZD0CkG,Nature Nanocluster DB,QCD Mo7 (7 atoms),QCD_2NspDTWog-05iTnqH0ZdHIZD0CkG,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/2NspDTWog-05iTnqH0ZdHIZD0CkG/archive,NOMAD_archive,nanocluster_Mo7_7atom.cif,downloaded_converted,QCD DFT PBE Mo7 7atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-8QdLlky9QANRtE8FQ4iGxka-eym,Nature Nanocluster DB,QCD Mo8 (8 atoms),QCD_-8QdLlky9QANRtE8FQ4iGxka-eym,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-8QdLlky9QANRtE8FQ4iGxka-eym/archive,NOMAD_archive,nanocluster_Mo8_8atom.cif,downloaded_converted,QCD DFT PBE Mo8 8atom cluster. Manna Sci Data 2023.
