filename,n_atoms,composition,metal_score,d_band_proxy,active_site_score,size_score,en_score,intermediate_score,surface_ratio,total_score,label,error
zenodo_10410523_Ag48C3H8.cif,59,Ag48 C3 H8,0.7833,0.856,0.5,0.9996,1.0,0.1,0.8136,66.14,likely_active,
zenodo_10410523_Ag48C3H8N2.cif,61,Ag48 C3 H8 N2,0.7833,0.8551,0.4792,0.9996,1.0,0.1,0.7541,65.22,likely_active,
zenodo_10410523_Ag48C3H8O.cif,60,Ag48 C3 H8 O1,0.7833,0.856,0.5,0.9996,1.0,0.2667,0.8,69.34,likely_active,
zenodo_10410523_Ag48C3H8S.cif,60,Ag48 C3 H8 S1,0.7833,0.8551,0.4792,0.9996,1.0,0.1,0.7667,65.34,likely_active,
zenodo_10410523_Ag48C3H9N.cif,61,Ag48 C3 H9 N1,0.7833,0.8551,0.4792,0.9996,1.0,0.1,0.7541,65.22,likely_active,
zenodo_10410523_Ag48C4H10.cif,62,Ag48 C4 H10,0.7833,0.856,0.5,0.9996,1.0,0.0,0.7742,63.74,likely_active,
zenodo_10410523_Ag48C4H10N2.cif,64,Ag48 C4 H10 N2,0.7833,0.8551,0.4792,0.9996,1.0,0.1,0.7188,64.86,likely_active,
zenodo_10410523_Ag48C4H10O.cif,63,Ag48 C4 H10 O1,0.7833,0.8551,0.4792,0.9996,1.0,0.1667,0.7302,66.31,likely_active,
zenodo_10410523_Ag48C4H10S.cif,63,Ag48 C4 H10 S1,0.7833,0.8551,0.4792,0.9996,1.0,0.1,0.7302,64.98,likely_active,
zenodo_10410523_Ag48C4H11N.cif,64,Ag48 C4 H11 N1,0.7833,0.8551,0.4792,0.9996,1.0,0.1,0.7188,64.86,likely_active,
zenodo_10410523_Ag48C4H4O.cif,57,Ag48 C4 H4 O1,0.7833,0.856,0.5,0.9996,1.0,0.0,0.8421,64.42,likely_active,
zenodo_10410523_Ag48C4H4S.cif,57,Ag48 C4 H4 S1,0.7833,0.856,0.5,0.9996,1.0,0.0,0.8421,64.42,likely_active,
zenodo_10410523_Ag48C4H5N.cif,58,Ag48 C4 H5 N1,0.7833,0.856,0.5,0.9996,1.0,0.0,0.8276,64.28,likely_active,
zenodo_10410523_Ag48C4H6.cif,58,Ag48 C4 H6,0.7833,0.856,0.5,0.9996,1.0,0.0,0.8276,64.28,likely_active,
zenodo_10410523_Ag48C4H8.cif,60,Ag48 C4 H8,0.7833,0.8551,0.4792,0.9996,1.0,0.1,0.7667,65.34,likely_active,
zenodo_10410523_Ag48C4H8O.cif,61,Ag48 C4 H8 O1,0.7833,0.856,0.5,0.9996,1.0,0.1,0.7869,65.87,likely_active,
zenodo_10410523_Ag48C4H8O2.cif,62,Ag48 C4 H8 O2,0.7833,0.8551,0.4792,0.9996,1.0,0.1667,0.7419,66.43,likely_active,
zenodo_10410523_Ag48C4H8O3.cif,63,Ag48 C4 H8 O3,0.7833,0.8551,0.4792,0.9996,1.0,0.1667,0.7302,66.31,likely_active,
zenodo_10410523_Ag48C4H8S.cif,61,Ag48 C4 H8 S1,0.7833,0.8514,0.4167,0.9996,1.0,0.2,0.6557,65.24,likely_active,
zenodo_10410523_Ag48C4H9N.cif,62,Ag48 C4 H9 N1,0.7833,0.8551,0.4792,0.9996,1.0,0.0,0.7419,63.1,likely_active,
zenodo_10410523_Ag48C4H9NO.cif,63,Ag48 C4 H9 N1 O1,0.7833,0.8551,0.4792,0.9996,1.0,0.1667,0.7302,66.31,likely_active,
zenodo_10410523_Ag48C4H9NO2.cif,64,Ag48 C4 H9 N1 O2,0.7833,0.8551,0.4792,0.9996,1.0,0.1667,0.7188,66.2,likely_active,
zenodo_10410523_Ag48C5H5N.cif,59,Ag48 C5 H5 N1,0.7833,0.8551,0.4792,0.9996,1.0,0.0,0.7797,63.47,likely_active,
zenodo_10410523_Ag48C5H6.cif,59,Ag48 C5 H6,0.7833,0.856,0.5,0.9996,1.0,0.0,0.8136,64.14,likely_active,
zenodo_10410523_Ag48C6H6.cif,60,Ag48 C6 H6,0.7833,0.856,0.5,0.9996,1.0,0.0,0.8,64.0,likely_active,
zenodo_10410523_Ag48C6H6O.cif,61,Ag48 C6 H6 O1,0.7833,0.856,0.5,0.9996,1.0,0.0,0.7869,63.87,likely_active,
zenodo_10410523_Ag48C6H6S.cif,61,Ag48 C6 H6 S1,0.7833,0.8551,0.4792,0.9996,1.0,0.0,0.7541,63.22,likely_active,
zenodo_10410523_Ag48C6H7N.cif,62,Ag48 C6 H7 N1,0.7833,0.856,0.5,0.9996,1.0,0.0,0.7742,63.74,likely_active,
zenodo_10410523_Ag48C7H8.cif,63,Ag48 C7 H8,0.7833,0.856,0.5,0.9996,1.0,0.0,0.7619,63.62,likely_active,
zenodo_10410523_Ag48C8H10.cif,66,Ag48 C8 H10,0.7833,0.856,0.5,0.9996,1.0,0.0,0.7273,63.28,likely_active,
zenodo_10410523_Ag48C8H6O.cif,63,Ag48 C8 H6 O1,0.7833,0.856,0.5,0.9996,1.0,0.0,0.7619,63.62,likely_active,
zenodo_10410523_Ag48C8H6S.cif,63,Ag48 C8 H6 S1,0.7833,0.856,0.5,0.9996,1.0,0.0,0.7619,63.62,likely_active,
zenodo_10410523_Ag48C8H7N.cif,64,Ag48 C8 H7 N1,0.7833,0.856,0.5,0.9996,1.0,0.0,0.75,63.5,likely_active,
zenodo_10410523_Ag48C9H7N.cif,65,Ag48 C9 H7 N1,0.7833,0.856,0.5,0.9996,1.0,0.0,0.7385,63.39,likely_active,
zenodo_10410523_Ag48C9H8.cif,65,Ag48 C9 H8,0.7833,0.856,0.5,0.9996,1.0,0.0,0.7385,63.39,likely_active,
zenodo_10410523_Ag48CH2O.cif,52,Ag48 C1 H2 O1,0.7833,0.856,0.5,0.9996,1.0,0.0,0.9231,65.23,likely_active,
zenodo_10410523_Ag48CH2O2.cif,53,Ag48 C1 H2 O2,0.7833,0.8551,0.4792,0.9996,1.0,0.1667,0.8679,67.69,likely_active,
zenodo_10410523_Ag48CH2O3.cif,54,Ag48 C1 H2 O3,0.7833,0.8551,0.4792,0.9996,1.0,0.2667,0.8519,69.53,likely_active,
zenodo_10410523_Ag48CH2S.cif,52,Ag48 C1 H2 S1,0.7833,0.8523,0.4375,0.9996,1.0,0.0,0.8077,63.09,likely_active,
zenodo_10410523_Ag48CH3N.cif,53,Ag48 C1 H3 N1,0.7833,0.8551,0.4792,0.9996,1.0,0.0,0.8679,64.36,likely_active,
zenodo_10410523_Ag48CH3NO.cif,54,Ag48 C1 H3 N1 O1,0.7833,0.8551,0.4792,0.9996,1.0,0.1667,0.8519,67.53,likely_active,
zenodo_10410523_Ag48CH3NO2.cif,55,Ag48 C1 H3 N1 O2,0.7833,0.8551,0.4792,0.9996,1.0,0.1667,0.8364,67.37,likely_active,
zenodo_10410523_Ag48CH4N2.cif,55,Ag48 C1 H4 N2,0.7833,0.8551,0.4792,0.9996,1.0,0.0,0.8364,64.04,likely_active,
zenodo_10410523_Ag48CH4S.cif,54,Ag48 C1 H4 S1,0.7833,0.8551,0.4792,0.9996,1.0,0.0,0.8519,64.2,likely_active,
zenodo_10410523_Ag48CH5N.cif,55,Ag48 C1 H5 N1,0.7833,0.8551,0.4792,0.9996,1.0,0.0,0.8364,64.04,likely_active,
zenodo_10410523_Ag72C10H8.cif,90,Ag72 C10 H8,0.7833,0.8705,0.3333,0.9751,1.0,0.0,0.5333,58.81,uncertain,
zenodo_10410523_Ag72C2H2.cif,76,Ag72 C2 H2,0.7833,0.8696,0.3333,0.9751,1.0,0.0,0.6316,59.78,uncertain,
zenodo_10410523_Ag72C2H4.cif,78,Ag72 C2 H4,0.7833,0.8696,0.3333,0.9751,1.0,0.0,0.6154,59.61,uncertain,
zenodo_10410523_Ag72C2H4O.cif,79,Ag72 C2 H4 O1,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.6076,62.88,likely_active,
zenodo_10410523_Ag72C2H4O2.cif,80,Ag72 C2 H4 O2,0.7833,0.8702,0.3333,0.9751,1.0,0.3333,0.6,66.14,likely_active,
zenodo_10410523_Ag72C2H4O3.cif,81,Ag72 C2 H4 O3,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.5926,62.73,likely_active,
zenodo_10410523_Ag72C2H4S.cif,79,Ag72 C2 H4 S1,0.7833,0.8693,0.3333,0.9751,1.0,0.0,0.6076,59.53,uncertain,
zenodo_10410523_Ag72C2H5N.cif,80,Ag72 C2 H5 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.6,59.47,uncertain,
zenodo_10410523_Ag72C2H5NO.cif,81,Ag72 C2 H5 N1 O1,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.5926,62.73,likely_active,
zenodo_10410523_Ag72C2H5NO2.cif,82,Ag72 C2 H5 N1 O2,0.7833,0.8702,0.3333,0.9751,1.0,0.5,0.5854,69.32,likely_active,
zenodo_10410523_Ag72C2H6.cif,80,Ag72 C2 H6,0.7833,0.8705,0.3333,0.9751,1.0,0.0,0.6,59.47,uncertain,
zenodo_10410523_Ag72C2H6N2.cif,82,Ag72 C2 H6 N2,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5854,59.32,uncertain,
zenodo_10410523_Ag72C2H6O.cif,81,Ag72 C2 H6 O1,0.7833,0.8705,0.3333,0.9751,1.0,0.0,0.5926,59.4,uncertain,
zenodo_10410523_Ag72C2H6S.cif,81,Ag72 C2 H6 S1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5926,59.4,uncertain,
zenodo_10410523_Ag72C2H7N.cif,82,Ag72 C2 H7 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5854,59.32,uncertain,
zenodo_10410523_Ag72C3H4.cif,79,Ag72 C3 H4,0.7833,0.8696,0.3333,0.9751,1.0,0.0,0.6076,59.54,uncertain,
zenodo_10410523_Ag72C3H6.cif,81,Ag72 C3 H6,0.7833,0.8696,0.3333,0.9751,1.0,0.0,0.5926,59.39,uncertain,
zenodo_10410523_Ag72C3H6O.cif,82,Ag72 C3 H6 O1,0.7833,0.8705,0.3333,0.9751,1.0,0.0,0.5854,59.33,uncertain,
zenodo_10410523_Ag72C3H6O2.cif,83,Ag72 C3 H6 O2,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.5783,62.59,likely_active,
zenodo_10410523_Ag72C3H6O3.cif,84,Ag72 C3 H6 O3,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.5714,62.52,likely_active,
zenodo_10410523_Ag72C3H6S.cif,82,Ag72 C3 H6 S1,0.7833,0.8699,0.3333,0.9751,1.0,0.2,0.5854,63.32,likely_active,
zenodo_10410523_Ag72C3H7N.cif,83,Ag72 C3 H7 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5783,59.25,uncertain,
zenodo_10410523_Ag72C3H7NO.cif,84,Ag72 C3 H7 N1 O1,0.7833,0.8702,0.3333,0.9751,1.0,0.5,0.5714,69.18,likely_active,
zenodo_10410523_Ag72C3H7NO2.cif,85,Ag72 C3 H7 N1 O2,0.7833,0.8702,0.3333,0.9751,1.0,1.0,0.5647,79.12,likely_active,
zenodo_10410523_Ag72C3H8.cif,83,Ag72 C3 H8,0.7833,0.8705,0.3333,0.9751,1.0,0.1,0.5783,61.26,likely_active,
zenodo_10410523_Ag72C3H8N2.cif,85,Ag72 C3 H8 N2,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5647,59.12,uncertain,
zenodo_10410523_Ag72C3H8O.cif,84,Ag72 C3 H8 O1,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.5714,62.52,likely_active,
zenodo_10410523_Ag72C3H8S.cif,84,Ag72 C3 H8 S1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5714,59.18,uncertain,
zenodo_10410523_Ag72C3H9N.cif,85,Ag72 C3 H9 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5647,59.12,uncertain,
zenodo_10410523_Ag72C4H10.cif,86,Ag72 C4 H10,0.7833,0.8705,0.3333,0.9751,1.0,0.2,0.5581,63.06,likely_active,
zenodo_10410523_Ag72C4H10N2.cif,88,Ag72 C4 H10 N2,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5455,58.92,uncertain,
zenodo_10410523_Ag72C4H10O.cif,87,Ag72 C4 H10 O1,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.5517,62.32,likely_active,
zenodo_10410523_Ag72C4H10S.cif,87,Ag72 C4 H10 S1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5517,58.99,uncertain,
zenodo_10410523_Ag72C4H11N.cif,88,Ag72 C4 H11 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5455,58.92,uncertain,
zenodo_10410523_Ag72C4H4O.cif,81,Ag72 C4 H4 O1,0.7833,0.8705,0.3333,0.9751,1.0,0.0,0.5926,59.4,uncertain,
zenodo_10410523_Ag72C4H4S.cif,81,Ag72 C4 H4 S1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5926,59.4,uncertain,
zenodo_10410523_Ag72C4H5N.cif,82,Ag72 C4 H5 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5854,59.32,uncertain,
zenodo_10410523_Ag72C4H6.cif,82,Ag72 C4 H6,0.7833,0.8696,0.3333,0.9751,1.0,0.0,0.5854,59.31,uncertain,
zenodo_10410523_Ag72C4H8.cif,84,Ag72 C4 H8,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5714,59.18,uncertain,
zenodo_10410523_Ag72C4H8O.cif,85,Ag72 C4 H8 O1,0.7833,0.8699,0.3333,0.9751,1.0,0.1667,0.5647,62.45,likely_active,
zenodo_10410523_Ag72C4H8O2.cif,86,Ag72 C4 H8 O2,0.7833,0.8705,0.3333,0.9751,1.0,0.1,0.5581,61.06,likely_active,
zenodo_10410523_Ag72C4H8O3.cif,87,Ag72 C4 H8 O3,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.5517,62.32,likely_active,
zenodo_10410523_Ag72C4H8S.cif,85,Ag72 C4 H8 S1,0.7833,0.8693,0.3333,0.9751,1.0,0.0,0.5647,59.1,uncertain,
zenodo_10410523_Ag72C4H9N.cif,86,Ag72 C4 H9 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5581,59.05,uncertain,
zenodo_10410523_Ag72C4H9NO.cif,87,Ag72 C4 H9 N1 O1,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.5517,62.32,likely_active,
zenodo_10410523_Ag72C4H9NO2.cif,88,Ag72 C4 H9 N1 O2,0.7833,0.8705,0.3333,0.9751,1.0,0.1667,0.5455,62.26,likely_active,
zenodo_10410523_Ag72C5H5N.cif,83,Ag72 C5 H5 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5783,59.25,uncertain,
zenodo_10410523_Ag72C5H6.cif,83,Ag72 C5 H6,0.7833,0.8696,0.3333,0.9751,1.0,0.0,0.5783,59.24,uncertain,
zenodo_10410523_Ag72C6H6.cif,84,Ag72 C6 H6,0.7833,0.8705,0.3333,0.9751,1.0,0.0,0.5714,59.19,uncertain,
zenodo_10410523_Ag72C6H6O.cif,85,Ag72 C6 H6 O1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5647,59.12,uncertain,
zenodo_10410523_Ag72C6H6S.cif,85,Ag72 C6 H6 S1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5647,59.12,uncertain,
zenodo_10410523_Ag72C6H7N.cif,86,Ag72 C6 H7 N1,0.7833,0.8699,0.3333,0.9751,1.0,0.0,0.5581,59.05,uncertain,
zenodo_10410523_Ag72C7H8.cif,87,Ag72 C7 H8,0.7833,0.8705,0.3333,0.9751,1.0,0.0,0.5517,58.99,uncertain,
zenodo_10410523_Ag72C8H10.cif,90,Ag72 C8 H10,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5333,58.8,uncertain,
zenodo_10410523_Ag72C8H6O.cif,87,Ag72 C8 H6 O1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5517,58.99,uncertain,
zenodo_10410523_Ag72C8H6S.cif,87,Ag72 C8 H6 S1,0.7833,0.8705,0.3333,0.9751,1.0,0.0,0.5517,58.99,uncertain,
zenodo_10410523_Ag72C8H7N.cif,88,Ag72 C8 H7 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5455,58.92,uncertain,
zenodo_10410523_Ag72C9H7N.cif,89,Ag72 C9 H7 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.5393,58.86,uncertain,
zenodo_10410523_Ag72C9H8.cif,89,Ag72 C9 H8,0.7833,0.8684,0.3333,0.9751,1.0,0.2,0.5393,62.84,likely_active,
zenodo_10410523_Ag72CH2O.cif,76,Ag72 C1 H2 O1,0.7833,0.8702,0.3333,0.9751,1.0,0.5,0.6316,69.79,likely_active,
zenodo_10410523_Ag72CH2O2.cif,77,Ag72 C1 H2 O2,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.6234,63.04,likely_active,
zenodo_10410523_Ag72CH2O3.cif,78,Ag72 C1 H2 O3,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.6154,62.96,likely_active,
zenodo_10410523_Ag72CH2S.cif,76,Ag72 C1 H2 S1,0.7833,0.8693,0.3333,0.9751,1.0,0.0,0.6316,59.77,uncertain,
zenodo_10410523_Ag72CH3N.cif,77,Ag72 C1 H3 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.6234,59.7,uncertain,
zenodo_10410523_Ag72CH3NO.cif,78,Ag72 C1 H3 N1 O1,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.6154,62.96,likely_active,
zenodo_10410523_Ag72CH3NO2.cif,79,Ag72 C1 H3 N1 O2,0.7833,0.8702,0.3333,0.9751,1.0,0.1667,0.6076,62.88,likely_active,
zenodo_10410523_Ag72CH4N2.cif,79,Ag72 C1 H4 N2,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.6076,59.55,uncertain,
zenodo_10410523_Ag72CH4S.cif,78,Ag72 C1 H4 S1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.6154,59.62,uncertain,
zenodo_10410523_Ag72CH5N.cif,79,Ag72 C1 H5 N1,0.7833,0.8702,0.3333,0.9751,1.0,0.0,0.6076,59.55,uncertain,
zenodo_10410523_Au192C11H14N2O4.cif,223,Au192 C11 H14 N2 O4,0.7833,0.368,0.5,0.7067,0.52,0.0,0.861,49.56,uncertain,
zenodo_10410523_Au192C15H18N4O.cif,230,Au192 C15 H18 N4 O1,0.7833,0.368,0.5,0.7067,0.52,0.0,0.8348,49.3,uncertain,
zenodo_10410523_Au192C7H10N2.cif,211,Au192 C7 H10 N2,0.7833,0.3678,0.4948,0.7067,0.52,0.0,0.9005,49.88,uncertain,
zenodo_10410523_Au192C9H12N2O2.cif,217,Au192 C9 H12 N2 O2,0.7833,0.368,0.5,0.7067,0.52,0.0,0.8848,49.8,uncertain,
zenodo_10410523_Au48C10H8.cif,66,Au48 C10 H8,0.7833,0.368,0.5,0.9996,0.52,0.0,0.7273,51.16,uncertain,
zenodo_10410523_Au48C2H2.cif,52,Au48 C2 H2,0.7833,0.368,0.5,0.9996,0.52,0.0,0.9231,53.11,uncertain,
zenodo_10410523_Au48C2H4.cif,54,Au48 C2 H4,0.7833,0.3661,0.4792,0.9996,0.52,0.0,0.8519,52.06,uncertain,
zenodo_10410523_Au48C2H4O.cif,55,Au48 C2 H4 O1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8727,52.61,uncertain,
zenodo_10410523_Au48C2H4O2.cif,56,Au48 C2 H4 O2,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8571,52.45,uncertain,
zenodo_10410523_Au48C2H4O3.cif,57,Au48 C2 H4 O3,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8421,52.3,uncertain,
zenodo_10410523_Au48C2H4S.cif,55,Au48 C2 H4 S1,0.7833,0.3652,0.4375,0.9996,0.52,0.0,0.7636,50.54,uncertain,
zenodo_10410523_Au48C2H5N.cif,56,Au48 C2 H5 N1,0.7833,0.3671,0.4792,0.9996,0.52,0.0,0.8214,51.77,uncertain,
zenodo_10410523_Au48C2H5NO.cif,57,Au48 C2 H5 N1 O1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8421,52.3,uncertain,
zenodo_10410523_Au48C2H5NO2.cif,58,Au48 C2 H5 N1 O2,0.7833,0.368,0.5,0.9996,0.52,0.1667,0.8276,55.49,uncertain,
zenodo_10410523_Au48C2H6.cif,56,Au48 C2 H6,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8571,52.45,uncertain,
zenodo_10410523_Au48C2H6N2.cif,58,Au48 C2 H6 N2,0.7833,0.3671,0.4792,0.9996,0.52,0.1,0.7931,53.49,uncertain,
zenodo_10410523_Au48C2H6O.cif,57,Au48 C2 H6 O1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8421,52.3,uncertain,
zenodo_10410523_Au48C2H6S.cif,57,Au48 C2 H6 S1,0.7833,0.3671,0.4792,0.9996,0.52,0.1,0.807,53.63,uncertain,
zenodo_10410523_Au48C2H7N.cif,58,Au48 C2 H7 N1,0.7833,0.3671,0.4792,0.9996,0.52,0.0,0.7931,51.49,uncertain,
zenodo_10410523_Au48C3H4.cif,55,Au48 C3 H4,0.7833,0.3661,0.4583,0.9996,0.52,0.0,0.8,51.23,uncertain,
zenodo_10410523_Au48C3H6.cif,57,Au48 C3 H6,0.7833,0.3671,0.4792,0.9996,0.52,0.0,0.807,51.63,uncertain,
zenodo_10410523_Au48C3H6O.cif,58,Au48 C3 H6 O1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8276,52.16,uncertain,
zenodo_10410523_Au48C3H6O2.cif,59,Au48 C3 H6 O2,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8136,52.02,uncertain,
zenodo_10410523_Au48C3H6O3.cif,60,Au48 C3 H6 O3,0.7833,0.368,0.5,0.9996,0.52,0.1667,0.8,55.22,uncertain,
zenodo_10410523_Au48C3H6S.cif,58,Au48 C3 H6 S1,0.7833,0.3652,0.4375,0.9996,0.52,0.2,0.7241,54.14,uncertain,
zenodo_10410523_Au48C3H7N.cif,59,Au48 C3 H7 N1,0.7833,0.3671,0.4792,0.9996,0.52,0.0,0.7797,51.35,uncertain,
zenodo_10410523_Au48C3H7NO.cif,60,Au48 C3 H7 N1 O1,0.7833,0.368,0.5,0.9996,0.52,0.1667,0.8,55.22,uncertain,
zenodo_10410523_Au48C3H7NO2.cif,61,Au48 C3 H7 N1 O2,0.7833,0.368,0.5,0.9996,0.52,0.1,0.7869,53.75,uncertain,
zenodo_10410523_Au48C3H8.cif,59,Au48 C3 H8,0.7833,0.368,0.5,0.9996,0.52,0.1,0.8136,54.02,uncertain,
zenodo_10410523_Au48C3H8N2.cif,61,Au48 C3 H8 N2,0.7833,0.3671,0.4792,0.9996,0.52,0.1,0.7541,53.1,uncertain,
zenodo_10410523_Au48C3H8O.cif,60,Au48 C3 H8 O1,0.7833,0.368,0.5,0.9996,0.52,0.2667,0.8,57.22,uncertain,
zenodo_10410523_Au48C3H8S.cif,60,Au48 C3 H8 S1,0.7833,0.3671,0.4792,0.9996,0.52,0.1,0.7667,53.22,uncertain,
zenodo_10410523_Au48C3H9N.cif,61,Au48 C3 H9 N1,0.7833,0.3671,0.4792,0.9996,0.52,0.1,0.7541,53.1,uncertain,
zenodo_10410523_Au48C4H10.cif,62,Au48 C4 H10,0.7833,0.368,0.5,0.9996,0.52,0.0,0.7742,51.62,uncertain,
zenodo_10410523_Au48C4H10N2.cif,64,Au48 C4 H10 N2,0.7833,0.3671,0.4792,0.9996,0.52,0.1,0.7188,52.74,uncertain,
zenodo_10410523_Au48C4H10O.cif,63,Au48 C4 H10 O1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.7619,51.5,uncertain,
zenodo_10410523_Au48C4H10S.cif,63,Au48 C4 H10 S1,0.7833,0.3671,0.4792,0.9996,0.52,0.1,0.7302,52.86,uncertain,
zenodo_10410523_Au48C4H11N.cif,64,Au48 C4 H11 N1,0.7833,0.3671,0.4792,0.9996,0.52,0.1,0.7188,52.74,uncertain,
zenodo_10410523_Au48C4H4O.cif,57,Au48 C4 H4 O1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8421,52.3,uncertain,
zenodo_10410523_Au48C4H4S.cif,57,Au48 C4 H4 S1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8421,52.3,uncertain,
zenodo_10410523_Au48C4H5N.cif,58,Au48 C4 H5 N1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8276,52.16,uncertain,
zenodo_10410523_Au48C4H6.cif,58,Au48 C4 H6,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8276,52.16,uncertain,
zenodo_10410523_Au48C4H8.cif,60,Au48 C4 H8,0.7833,0.3671,0.4792,0.9996,0.52,0.0,0.7667,51.22,uncertain,
zenodo_10410523_Au48C4H8O.cif,61,Au48 C4 H8 O1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.7869,51.75,uncertain,
zenodo_10410523_Au48C4H8O2.cif,62,Au48 C4 H8 O2,0.7833,0.368,0.5,0.9996,0.52,0.1667,0.7742,54.96,uncertain,
zenodo_10410523_Au48C4H8O3.cif,63,Au48 C4 H8 O3,0.7833,0.368,0.5,0.9996,0.52,0.1667,0.7619,54.84,uncertain,
zenodo_10410523_Au48C4H8S.cif,61,Au48 C4 H8 S1,0.7833,0.3643,0.4167,0.9996,0.52,0.1,0.6557,51.13,uncertain,
zenodo_10410523_Au48C4H9N.cif,62,Au48 C4 H9 N1,0.7833,0.3671,0.4792,0.9996,0.52,0.0,0.7419,50.98,uncertain,
zenodo_10410523_Au48C4H9NO.cif,63,Au48 C4 H9 N1 O1,0.7833,0.368,0.5,0.9996,0.52,0.1667,0.7619,54.84,uncertain,
zenodo_10410523_Au48C4H9NO2.cif,64,Au48 C4 H9 N1 O2,0.7833,0.368,0.5,0.9996,0.52,0.1667,0.75,54.72,uncertain,
zenodo_10410523_Au48C5H5N.cif,59,Au48 C5 H5 N1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8136,52.02,uncertain,
zenodo_10410523_Au48C5H6.cif,59,Au48 C5 H6,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8136,52.02,uncertain,
zenodo_10410523_Au48C6H6.cif,60,Au48 C6 H6,0.7833,0.368,0.5,0.9996,0.52,0.0,0.8,51.88,uncertain,
zenodo_10410523_Au48C6H6O.cif,61,Au48 C6 H6 O1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.7869,51.75,uncertain,
zenodo_10410523_Au48C6H6S.cif,61,Au48 C6 H6 S1,0.7833,0.3671,0.4792,0.9996,0.52,0.0,0.7541,51.1,uncertain,
zenodo_10410523_Au48C6H7N.cif,62,Au48 C6 H7 N1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.7742,51.62,uncertain,
zenodo_10410523_Au48C7H8.cif,63,Au48 C7 H8,0.7833,0.368,0.5,0.9996,0.52,0.0,0.7619,51.5,uncertain,
zenodo_10410523_Au48C8H10.cif,66,Au48 C8 H10,0.7833,0.368,0.5,0.9996,0.52,0.0,0.7273,51.16,uncertain,
zenodo_10410523_Au48C8H6O.cif,63,Au48 C8 H6 O1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.7619,51.5,uncertain,
zenodo_10410523_Au48C8H6S.cif,63,Au48 C8 H6 S1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.7619,51.5,uncertain,
zenodo_10410523_Au48C8H7N.cif,64,Au48 C8 H7 N1,0.7833,0.368,0.5,0.9996,0.52,0.0,0.75,51.38,uncertain,
